"POOL_ID","LRU_POSITION","SPACE","PAGE_NUMBER","PAGE_TYPE","FLUSH_TYPE","FIX_COUNT","IS_HASHED","NEWEST_MODIFICATION","OLDEST_MODIFICATION","ACCESS_TIME","TABLE_NAME","INDEX_NAME","NUMBER_RECORDS","DATA_SIZE","COMPRESSED_SIZE","COMPRESSED","IO_FIX","IS_OLD","FREE_PAGE_CLOCK"
"0","1629","10","2857","INDEX","0","0","0","192888201","0","95023","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1630","0","4354","UNDO_LOG","0","0","0","190730622","0","95024","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1631","10","2858","INDEX","0","0","0","192895929","0","95025","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1632","10","2859","INDEX","0","0","0","192903657","0","95028","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1633","0","4355","UNDO_LOG","0","0","0","190819558","0","95028","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1634","10","2860","INDEX","0","0","0","192911401","0","95030","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1635","10","2861","INDEX","0","0","0","192919129","0","95032","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1636","0","4356","UNDO_LOG","0","0","0","190910052","0","95032","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1637","10","2862","INDEX","0","0","0","192926857","0","95034","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1638","10","2863","INDEX","0","0","0","192934585","0","95036","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1639","0","961","UNDO_LOG","0","0","0","287949708","287949640","0","NULL","NULL","0","0","0","0","IO_NONE","NULL","0"
"0","1640","0","962","UNDO_LOG","0","0","0","289358515","287949708","104620","NULL","NULL","0","0","0","0","IO_NONE","NULL","0"
"0","1641","0","4357","UNDO_LOG","0","0","0","190999093","0","95037","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1642","10","2864","INDEX","0","0","0","192942313","0","95038","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1643","10","2865","INDEX","0","0","0","192950041","0","95040","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1644","0","4358","UNDO_LOG","0","0","0","191087644","0","95041","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1645","10","2866","INDEX","0","0","0","192957769","0","95042","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1646","10","2867","INDEX","0","0","0","192965497","0","95044","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1647","0","4359","UNDO_LOG","0","0","0","191176258","0","95045","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1648","10","2868","INDEX","0","0","0","192973225","0","95046","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1649","10","2869","INDEX","0","0","0","192980953","0","95048","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1650","0","4360","UNDO_LOG","0","0","0","191261116","0","95049","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1651","10","2870","INDEX","0","0","0","192988697","0","95050","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1652","10","2871","INDEX","0","0","0","192996425","0","95052","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1653","0","4361","UNDO_LOG","0","0","0","191352156","0","95058","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1654","10","2872","INDEX","0","0","0","193004153","0","95059","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1655","10","2873","INDEX","0","0","0","193011881","0","95061","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1656","0","4362","UNDO_LOG","0","0","0","191442746","0","95062","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1657","10","2874","INDEX","0","0","0","193028200","0","95063","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1658","10","2875","INDEX","0","0","0","193046782","0","95065","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1659","0","4363","UNDO_LOG","0","0","0","191533042","0","95066","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1660","10","2876","INDEX","0","0","0","193066103","0","95067","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1661","10","2877","INDEX","0","0","0","193085151","0","95069","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1662","0","4364","UNDO_LOG","0","0","0","191624052","0","95071","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1663","10","2878","INDEX","0","0","0","193104409","0","95071","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1664","10","2879","INDEX","0","0","0","193123225","0","95073","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1665","0","4365","UNDO_LOG","0","0","0","191710785","0","95075","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1666","10","2880","INDEX","0","0","0","193142370","0","95075","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1667","10","2881","INDEX","0","0","0","193161446","0","95078","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1668","0","4366","UNDO_LOG","0","0","0","191801980","0","95079","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1669","0","223","SYSTEM","0","0","0","289358515","1","104710","NULL","NULL","0","0","0","0","IO_NONE","NULL","0"
"0","1670","0","224","SYSTEM","0","0","0","291569628","1","104764","NULL","NULL","0","0","0","0","IO_NONE","NULL","0"
"0","1671","10","2882","INDEX","0","0","0","193180639","0","95080","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1672","10","2883","INDEX","0","0","0","193199473","0","95083","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1673","0","4367","UNDO_LOG","0","0","0","191888223","0","95084","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1674","10","2884","INDEX","0","0","0","193218295","0","95085","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1675","10","2885","INDEX","0","0","0","193237842","0","95087","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1676","0","4368","UNDO_LOG","0","0","0","191974648","0","95088","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1677","10","2886","INDEX","0","0","0","193256838","0","95089","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1678","10","2887","INDEX","0","0","0","193275791","0","95091","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1679","0","4369","UNDO_LOG","0","0","0","192060483","0","95092","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1680","10","2888","INDEX","0","0","0","193294735","0","95093","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1681","10","2889","INDEX","0","0","0","193313943","0","95095","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1682","0","4370","UNDO_LOG","0","0","0","192146707","0","95096","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1683","10","2890","INDEX","0","0","0","193333030","0","95097","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1684","10","2891","INDEX","0","0","0","193351704","0","95099","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1685","0","4371","UNDO_LOG","0","0","0","192232823","0","95100","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1686","10","2892","INDEX","0","0","0","193370881","0","95102","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1687","10","2893","INDEX","0","0","0","193389760","0","95104","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1688","0","4372","UNDO_LOG","0","0","0","192319664","0","95104","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1689","10","2894","INDEX","0","0","0","193408900","0","95106","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1690","10","2895","INDEX","0","0","0","193427616","0","95108","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1691","0","4373","UNDO_LOG","0","0","0","192406437","0","95108","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1692","10","2896","INDEX","0","0","0","193446760","0","95110","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1693","10","2897","INDEX","0","0","0","193465913","0","95112","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1292"
"0","1694","0","4374","UNDO_LOG","0","0","0","192452779","0","95112","NULL","NULL","0","0","0","0","IO_NONE","NULL","1292"
"0","1695","10","2898","INDEX","0","0","0","198839509","0","95114","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1293"
"0","1696","0","4375","UNDO_LOG","0","0","0","194607728","0","95179","NULL","NULL","0","0","0","0","IO_NONE","NULL","1295"
"0","1697","10","2899","INDEX","0","0","0","198847237","0","95181","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1296"
"0","1698","10","2900","INDEX","0","0","0","198854965","0","95183","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1297"
"0","1699","0","994","UNDO_LOG","0","0","0","291569628","291569560","0","NULL","NULL","0","0","0","0","IO_NONE","NULL","0"
"0","1700","0","225","SYSTEM","0","0","0","294516943","1","104933","NULL","NULL","0","0","0","0","IO_NONE","NULL","0"
"0","1701","0","4376","UNDO_LOG","0","0","0","193194425","0","95183","NULL","NULL","0","0","0","0","IO_NONE","NULL","1298"
"0","1702","10","2901","INDEX","0","0","0","198862693","0","95185","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1299"
"0","1703","10","2902","INDEX","0","0","0","198870421","0","95187","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1300"
"0","1704","0","4377","UNDO_LOG","0","0","0","193285041","0","95187","NULL","NULL","0","0","0","0","IO_NONE","NULL","1301"
"0","1705","10","2903","INDEX","0","0","0","198881986","0","95189","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1302"
"0","1706","10","2904","INDEX","0","0","0","198900581","0","95191","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1303"
"0","1707","0","4378","UNDO_LOG","0","0","0","193375659","0","95192","NULL","NULL","0","0","0","0","IO_NONE","NULL","1304"
"0","1708","10","2905","INDEX","0","0","0","198920276","0","95193","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1305"
"0","1709","10","2906","INDEX","0","0","0","198939312","0","95195","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1306"
"0","1710","0","4379","UNDO_LOG","0","0","0","193466327","0","95196","NULL","NULL","0","0","0","0","IO_NONE","NULL","1307"
"0","1711","10","2907","INDEX","0","0","0","198958189","0","95197","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1308"
"0","1712","10","2908","INDEX","0","0","0","198977399","0","95199","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1309"
"0","1713","0","4380","UNDO_LOG","0","0","0","193521543","0","95200","NULL","NULL","0","0","0","0","IO_NONE","NULL","1310"
"0","1714","10","2909","INDEX","0","0","0","198996769","0","95201","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1311"
"0","1715","10","2910","INDEX","0","0","0","199016281","0","95203","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1312"
"0","1716","0","4381","UNDO_LOG","0","0","0","193575347","0","95204","NULL","NULL","0","0","0","0","IO_NONE","NULL","1313"
"0","1717","10","2911","INDEX","0","0","0","199035077","0","95204","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1314"
"0","1718","10","2912","INDEX","0","0","0","199054461","0","95206","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1315"
"0","1719","0","4382","UNDO_LOG","0","0","0","193629141","0","95207","NULL","NULL","0","0","0","0","IO_NONE","NULL","1316"
"0","1720","10","2913","INDEX","0","0","0","199073653","0","95208","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1317"
"0","1721","10","2914","INDEX","0","0","0","199093480","0","95209","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1318"
"0","1722","0","4383","UNDO_LOG","0","0","0","193682959","0","95210","NULL","NULL","0","0","0","0","IO_NONE","NULL","1319"
"0","1723","10","2915","INDEX","0","0","0","199112406","0","95211","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1320"
"0","1724","10","2916","INDEX","0","0","0","199131491","0","95213","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1321"
"0","1725","0","4384","UNDO_LOG","0","0","0","193736749","0","95214","NULL","NULL","0","0","0","0","IO_NONE","NULL","1322"
"0","1726","10","2917","INDEX","0","0","0","199150715","0","95214","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1323"
"0","1727","10","2918","INDEX","0","0","0","199169803","0","95216","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1324"
"0","1728","0","4385","UNDO_LOG","0","0","0","193790541","0","95217","NULL","NULL","0","0","0","0","IO_NONE","NULL","1325"
"0","1729","10","2919","INDEX","0","0","0","199188970","0","95218","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1326"
"0","1730","0","1090","UNDO_LOG","0","0","0","294516943","294516875","0","NULL","NULL","0","0","0","0","IO_NONE","NULL","0"
"0","1731","0","226","SYSTEM","0","0","0","296465752","1","105100","NULL","NULL","0","0","0","0","IO_NONE","NULL","0"
"0","1732","10","2920","INDEX","0","0","0","199207760","0","95219","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1327"
"0","1733","0","4386","UNDO_LOG","0","0","0","193844354","0","95220","NULL","NULL","0","0","0","0","IO_NONE","NULL","1328"
"0","1734","10","2921","INDEX","0","0","0","199227029","0","95221","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1329"
"0","1735","10","2922","INDEX","0","0","0","199246018","0","95223","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1330"
"0","1736","0","4387","UNDO_LOG","0","0","0","193898151","0","95224","NULL","NULL","0","0","0","0","IO_NONE","NULL","1331"
"0","1737","10","2923","INDEX","0","0","0","199264944","0","95224","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1332"
"0","1738","10","2924","INDEX","0","0","0","199283810","0","95226","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1333"
"0","1739","0","4388","UNDO_LOG","0","0","0","193951949","0","95227","NULL","NULL","0","0","0","0","IO_NONE","NULL","1334"
"0","1740","10","2925","INDEX","0","0","0","199302790","0","95228","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1335"
"0","1741","10","2926","INDEX","0","0","0","199322609","0","95229","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1336"
"0","1742","0","4389","UNDO_LOG","0","0","0","194005735","0","95231","NULL","NULL","0","0","0","0","IO_NONE","NULL","1337"
"0","1743","10","2927","INDEX","0","0","0","199341197","0","95231","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1338"
"0","1744","10","2928","INDEX","0","0","0","199360440","0","95233","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1339"
"0","1745","0","4390","UNDO_LOG","0","0","0","194059541","0","95234","NULL","NULL","0","0","0","0","IO_NONE","NULL","1340"
"0","1746","10","2929","INDEX","0","0","0","199379374","0","95234","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1341"
"0","1747","10","2930","INDEX","0","0","0","199398581","0","95236","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1342"
"0","1748","0","4391","UNDO_LOG","0","0","0","194113328","0","95238","NULL","NULL","0","0","0","0","IO_NONE","NULL","1343"
"0","1749","10","2931","INDEX","0","0","0","199417411","0","95238","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1344"
"0","1750","10","2932","INDEX","0","0","0","199436329","0","95239","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1345"
"0","1751","0","4392","UNDO_LOG","0","0","0","194165340","0","95241","NULL","NULL","0","0","0","0","IO_NONE","NULL","1346"
"0","1752","10","2933","INDEX","0","0","0","199455472","0","95241","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1347"
"0","1753","10","2934","INDEX","0","0","0","199474557","0","95242","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1348"
"0","1754","0","4393","UNDO_LOG","0","0","0","194217095","0","95244","NULL","NULL","0","0","0","0","IO_NONE","NULL","1349"
"0","1755","10","2935","INDEX","0","0","0","199493503","0","95244","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1350"
"0","1756","10","2936","INDEX","0","0","0","199512649","0","95246","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1351"
"0","1757","0","4394","UNDO_LOG","0","0","0","194268854","0","95247","NULL","NULL","0","0","0","0","IO_NONE","NULL","1352"
"0","1758","10","2937","INDEX","0","0","0","199532474","0","95247","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1353"
"0","1759","10","2938","INDEX","0","0","0","199552730","0","95249","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1354"
"0","1760","0","1122","UNDO_LOG","0","0","0","296465752","296465684","0","NULL","NULL","0","0","0","0","IO_NONE","NULL","0"
"0","1761","0","4395","UNDO_LOG","0","0","0","194320619","0","95250","NULL","NULL","0","0","0","0","IO_NONE","NULL","1355"
"0","1762","10","2939","INDEX","0","0","0","199571702","0","95251","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1356"
"0","1763","10","2940","INDEX","0","0","0","199591017","0","95252","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1357"
"0","1764","0","4396","UNDO_LOG","0","0","0","194372390","0","95254","NULL","NULL","0","0","0","0","IO_NONE","NULL","1358"
"0","1765","10","2941","INDEX","0","0","0","199610333","0","95254","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1359"
"0","1766","10","2942","INDEX","0","0","0","199629884","0","95256","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1360"
"0","1767","0","4397","UNDO_LOG","0","0","0","194424521","0","95257","NULL","NULL","0","0","0","0","IO_NONE","NULL","1361"
"0","1768","10","2943","INDEX","0","0","0","199648682","0","95257","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1362"
"0","1769","10","2944","INDEX","0","0","0","199667845","0","95259","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1363"
"0","1770","0","4398","UNDO_LOG","0","0","0","194476284","0","95260","NULL","NULL","0","0","0","0","IO_NONE","NULL","1364"
"0","1771","10","2945","INDEX","0","0","0","199686995","0","95261","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1365"
"0","1772","10","2946","INDEX","0","0","0","199706769","0","95262","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1366"
"0","1773","0","4399","UNDO_LOG","0","0","0","194528058","0","95263","NULL","NULL","0","0","0","0","IO_NONE","NULL","1367"
"0","1774","10","2947","INDEX","0","0","0","199725597","0","95264","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1368"
"0","1775","10","2948","INDEX","0","0","0","199744711","0","95266","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1369"
"0","1776","0","4400","UNDO_LOG","0","0","0","194579812","0","95266","NULL","NULL","0","0","0","0","IO_NONE","NULL","1370"
"0","1777","10","2949","INDEX","0","0","0","199765035","0","95267","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1371"
"0","1778","10","2950","INDEX","0","0","0","199784529","0","95269","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1372"
"0","1779","0","4401","UNDO_LOG","0","0","0","194607636","0","95270","NULL","NULL","0","0","0","0","IO_NONE","NULL","1373"
"0","1780","10","2951","INDEX","0","0","0","199803670","0","95271","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1374"
"0","1781","0","4402","UNDO_LOG","0","0","0","196016444","0","95327","NULL","NULL","0","0","0","0","IO_NONE","NULL","1376"
"0","1782","10","2952","INDEX","0","0","0","199822982","0","95328","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1377"
"0","1783","10","2953","INDEX","0","0","0","199842463","0","95329","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1378"
"0","1784","0","4403","UNDO_LOG","0","0","0","194715104","0","95330","NULL","NULL","0","0","0","0","IO_NONE","NULL","1379"
"0","1785","10","2954","INDEX","0","0","0","199861901","0","95331","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1380"
"0","1786","10","2955","INDEX","0","0","0","199881282","0","95333","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1381"
"0","1787","0","4404","UNDO_LOG","0","0","0","194768914","0","95334","NULL","NULL","0","0","0","0","IO_NONE","NULL","1382"
"0","1788","10","2956","INDEX","0","0","0","199900424","0","95334","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1383"
"0","1789","10","2957","INDEX","0","0","0","199919736","0","95336","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1384"
"0","1790","0","4405","UNDO_LOG","0","0","0","194822724","0","95337","NULL","NULL","0","0","0","0","IO_NONE","NULL","1385"
"0","1791","10","2958","INDEX","0","0","0","199939388","0","95338","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1386"
"0","1792","10","2959","INDEX","0","0","0","199958437","0","95339","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1387"
"0","1793","0","4406","UNDO_LOG","0","0","0","194876496","0","95340","NULL","NULL","0","0","0","0","IO_NONE","NULL","1388"
"0","1794","10","2960","INDEX","0","0","0","199978045","0","95341","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1389"
"0","1795","10","2961","INDEX","0","0","0","199997143","0","95343","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1390"
"0","1796","0","4407","UNDO_LOG","0","0","0","194930308","0","95344","NULL","NULL","0","0","0","0","IO_NONE","NULL","1391"
"0","1797","10","2962","INDEX","0","0","0","200017006","0","95344","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1392"
"0","1798","10","2963","INDEX","0","0","0","200036308","0","95346","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1393"
"0","1799","0","4408","UNDO_LOG","0","0","0","194984104","0","95347","NULL","NULL","0","0","0","0","IO_NONE","NULL","1394"
"0","1800","10","2964","INDEX","0","0","0","200055689","0","95348","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1395"
"0","1801","10","2965","INDEX","0","0","0","200075061","0","95349","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1396"
"0","1802","0","4409","UNDO_LOG","0","0","0","195037876","0","95350","NULL","NULL","0","0","0","0","IO_NONE","NULL","1397"
"0","1803","10","2966","INDEX","0","0","0","200094549","0","95351","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1398"
"0","1804","10","2967","INDEX","0","0","0","200113704","0","95352","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1399"
"0","1805","0","4410","UNDO_LOG","0","0","0","195091673","0","95354","NULL","NULL","0","0","0","0","IO_NONE","NULL","1400"
"0","1806","10","2968","INDEX","0","0","0","200132966","0","95354","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1401"
"0","1807","10","2969","INDEX","0","0","0","200152445","0","95356","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1402"
"0","1808","0","4411","UNDO_LOG","0","0","0","195145464","0","95357","NULL","NULL","0","0","0","0","IO_NONE","NULL","1403"
"0","1809","10","2970","INDEX","0","0","0","200171869","0","95357","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1404"
"0","1810","10","2971","INDEX","0","0","0","200191250","0","95359","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1405"
"0","1811","0","4412","UNDO_LOG","0","0","0","195199266","0","95360","NULL","NULL","0","0","0","0","IO_NONE","NULL","1406"
"0","1812","10","2972","INDEX","0","0","0","200210276","0","95361","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1407"
"0","1813","10","2973","INDEX","0","0","0","200229829","0","95362","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1408"
"0","1814","0","4413","UNDO_LOG","0","0","0","195253149","0","95364","NULL","NULL","0","0","0","0","IO_NONE","NULL","1409"
"0","1815","10","2974","INDEX","0","0","0","200249307","0","95364","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1410"
"0","1816","10","2975","INDEX","0","0","0","200268305","0","95366","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1411"
"0","1817","10","2976","INDEX","0","0","0","200287954","0","95367","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1412"
"0","1818","0","4414","UNDO_LOG","0","0","0","195307002","0","95367","NULL","NULL","0","0","0","0","IO_NONE","NULL","1413"
"0","1819","10","2977","INDEX","0","0","0","200306978","0","95369","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1414"
"0","1820","10","2978","INDEX","0","0","0","200326603","0","95371","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1415"
"0","1821","0","4415","UNDO_LOG","0","0","0","195361040","0","95371","NULL","NULL","0","0","0","0","IO_NONE","NULL","1416"
"0","1822","10","2979","INDEX","0","0","0","200345513","0","95372","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1417"
"0","1823","10","2980","INDEX","0","0","0","200364720","0","95374","`employees`.`salaries`","PRIMARY","468","14976","0","0","IO_NONE","NULL","1418"
"0","1824","0","4416","UNDO_LOG","0","0","0","195414848","0","95374","NULL","NULL","0","0","0","0","IO_NONE","NULL","1419"
